tile_id,xmin,ymin,xmax,ymax,native_px240,native_frac
t8_498,79920,4975020,89910,4985010,1760,0.5854956753160346
t8_499,79920,4985010,89910,4995000,1475,0.4906852960745176
t8_500,79920,4995000,89910,5004990,1429,0.47538256819693947
t8_501,79920,5004990,89910,5014980,1753,0.583166999334664
t8_502,79920,5014980,89910,5024970,499,0.16600133067198936
t8_503,79920,5024970,89910,5034960,2064,0.6866267465069861
t8_504,79920,5034960,89910,5044950,2087,0.6942781104457751
t8_505,79920,5044950,89910,5054940,1523,0.5066533599467731
t8_506,79920,5054940,89910,5064930,1939,0.645043246839654
t8_507,79920,5064930,89910,5074920,1015,0.33765801729873585
t8_508,79920,5074920,89910,5084910,882,0.2934131736526946
t8_509,79920,5084910,89910,5094900,841,0.2797737857618097
t8_510,79920,5094900,89910,5104890,806,0.26813040585495673
t8_511,79920,5104890,89910,5114880,882,0.2934131736526946
t8_512,79920,5114880,89910,5124870,169,0.05622089155023287
t8_513,79920,5124870,89910,5134860,551,0.18330006653359945
t8_514,79920,5134860,89910,5144850,49,0.016300731869594146
t8_518,79920,5174820,89910,5184810,156,0.05189620758483034
t8_519,79920,5184810,89910,5194800,1986,0.6606786427145709
t8_520,79920,5194800,89910,5204790,2473,0.8226879574184963
t8_521,79920,5204790,89910,5214780,2435,0.8100465735196274
t8_522,79920,5214780,89910,5224770,2439,0.811377245508982
t8_523,79920,5224770,89910,5234760,2440,0.8117099135063207
t8_524,79920,5234760,89910,5244750,2440,0.8117099135063207
t8_525,79920,5244750,89910,5254740,2429,0.8080505655355955
t8_526,79920,5254740,89910,5264730,2259,0.7514970059880239
t8_527,79920,5264730,89910,5274720,2034,0.6766467065868264
t8_528,79920,5274720,89910,5284710,2440,0.8117099135063207
t8_529,79920,5284710,89910,5294700,2440,0.8117099135063207
t8_530,79920,5294700,89910,5304690,2400,0.7984031936127745
t8_531,79920,5304690,89910,5314680,2400,0.7984031936127745
t8_532,79920,5314680,89910,5324670,2098,0.6979374584165003
t8_533,79920,5324670,89910,5334660,1458,0.48502994011976047
t8_534,79920,5334660,89910,5344650,1573,0.5232867598137059
t8_535,79920,5344650,89910,5354640,611,0.20326014637391882
t8_536,79920,5354640,89910,5364630,880,0.2927478376580173
t8_543,79920,5424570,89910,5434560,242,0.08050565535595476
t8_544,79920,5434560,89910,5444550,840,0.27944111776447106
t8_545,79920,5444550,89910,5454540,1156,0.38456420492348636
t8_546,79920,5454540,89910,5464530,144,0.04790419161676647
t8_547,79920,5464530,89910,5474520,152,0.05056553559547571
t8_548,79920,5474520,89910,5484510,2,0.0006653359946773121
t8_582,79920,5814180,89910,5824170,126,0.041916167664670656
t8_583,79920,5824170,89910,5834160,160,0.05322687957418496
t8_585,79920,5844150,89910,5854140,23,0.007651363938789089
t8_586,79920,5854140,89910,5864130,392,0.13040585495675316
t8_587,79920,5864130,89910,5874120,392,0.13040585495675316
t8_588,79920,5874120,89910,5884110,8,0.0026613439787092482
t9_419,89910,4185810,99900,4195800,405,0.1347305389221557
t9_420,89910,4195800,99900,4205790,248,0.0825016633399867
t9_421,89910,4205790,99900,4215780,1172,0.38988689288090483
t9_422,89910,4215780,99900,4225770,1110,0.36926147704590817
t9_423,89910,4225770,99900,4235760,1078,0.3586161011310712
t9_424,89910,4235760,99900,4245750,1123,0.3735861610113107
t9_425,89910,4245750,99900,4255740,1122,0.37325349301397204
t9_426,89910,4255740,99900,4265730,1559,0.5186294078509648
t9_427,89910,4265730,99900,4275720,178,0.059214903526280775
t9_428,89910,4275720,99900,4285710,933,0.31037924151696605
t9_429,89910,4285710,99900,4295700,1625,0.540585495675316
t9_430,89910,4295700,99900,4305690,1461,0.48602794411177647
t9_431,89910,4305690,99900,4315680,1402,0.46640053226879574
t9_432,89910,4315680,99900,4325670,944,0.3140385894876913
t9_433,89910,4325670,99900,4335660,1773,0.5898203592814372
t9_434,89910,4335660,99900,4345650,1914,0.6367265469061876
t9_435,89910,4345650,99900,4355640,1996,0.6640053226879574
t9_436,89910,4355640,99900,4365630,1620,0.5389221556886228
t9_437,89910,4365630,99900,4375620,1126,0.3745841650033267
t9_438,89910,4375620,99900,4385610,336,0.11177644710578842
t9_439,89910,4385610,99900,4395600,1547,0.5146373918829009
t9_440,89910,4395600,99900,4405590,1993,0.6630073186959414
t9_441,89910,4405590,99900,4415580,959,0.3190286094477711
t9_442,89910,4415580,99900,4425570,1170,0.38922155688622756
t9_443,89910,4425570,99900,4435560,1034,0.3439787092481703
t9_444,89910,4435560,99900,4445550,1214,0.4038589487691284
t9_445,89910,4445550,99900,4455540,1838,0.6114437791084497
t9_446,89910,4455540,99900,4465530,1625,0.540585495675316
t9_447,89910,4465530,99900,4475520,1215,0.4041916167664671
t9_448,89910,4475520,99900,4485510,1043,0.34697272122421824
t9_449,89910,4485510,99900,4495500,1355,0.4507651363938789
t9_450,89910,4495500,99900,4505490,1566,0.5209580838323353
t9_451,89910,4505490,99900,4515480,2067,0.687624750499002
t9_452,89910,4515480,99900,4525470,1764,0.5868263473053892
t9_453,89910,4525470,99900,4535460,1910,0.635395874916833
t9_454,89910,4535460,99900,4545450,1546,0.5143047238855623
t9_455,89910,4545450,99900,4555440,1776,0.590818363273453
t9_456,89910,4555440,99900,4565430,1841,0.6124417831004657
t9_457,89910,4565430,99900,4575420,2167,0.7208915502328676
t9_458,89910,4575420,99900,4585410,2001,0.6656686626746507
t9_459,89910,4585410,99900,4595400,1297,0.4314703925482369
t9_460,89910,4595400,99900,4605390,1966,0.6540252827677977
t9_461,89910,4605390,99900,4615380,317,0.10545575515635396
t9_462,89910,4615380,99900,4625370,578,0.19228210246174318
t9_463,89910,4625370,99900,4635360,882,0.2934131736526946
t9_464,89910,4635360,99900,4645350,1995,0.6636726546906188
t9_465,89910,4645350,99900,4655340,1958,0.6513639387890885
t9_466,89910,4655340,99900,4665330,1807,0.6011310711909514
t9_467,89910,4665330,99900,4675320,2108,0.7012641383898869
t9_468,89910,4675320,99900,4685310,1230,0.4091816367265469
t9_469,89910,4685310,99900,4695300,1715,0.570525615435795
t9_470,89910,4695300,99900,4705290,1838,0.6114437791084497
t9_471,89910,4705290,99900,4715280,2001,0.6656686626746507
t9_472,89910,4715280,99900,4725270,1417,0.4713905522288756
t9_473,89910,4725270,99900,4735260,1768,0.5881570192947438
t9_474,89910,4735260,99900,4745250,2050,0.6819693945442449
t9_475,89910,4745250,99900,4755240,1056,0.35129740518962077
t9_476,89910,4755240,99900,4765230,125,0.041583499667332005
t9_477,89910,4765230,99900,4775220,1878,0.624750499001996
t9_478,89910,4775220,99900,4785210,390,0.12974051896207583
t9_479,89910,4785210,99900,4795200,99,0.03293413173652695
t9_480,89910,4795200,99900,4805190,184,0.06121091151031271
t9_481,89910,4805190,99900,4815180,1953,0.6497005988023952
t9_482,89910,4815180,99900,4825170,2586,0.8602794411177644
t9_483,89910,4825170,99900,4835160,2084,0.6932801064537591
t9_484,89910,4835160,99900,4845150,1741,0.5791749833666001
t9_485,89910,4845150,99900,4855140,2214,0.7365269461077845
t9_486,89910,4855140,99900,4865130,2428,0.8077178975382568
t9_487,89910,4865130,99900,4875120,2390,0.7950765136393879
t9_488,89910,4875120,99900,4885110,2244,0.7465069860279441
t9_489,89910,4885110,99900,4895100,2240,0.7451763140385895
t9_490,89910,4895100,99900,4905090,2407,0.800731869594145
t9_491,89910,4905090,99900,4915080,2010,0.6686626746506986
t9_492,89910,4915080,99900,4925070,1942,0.64604125083167
t9_493,89910,4925070,99900,4935060,1150,0.38256819693945443
t9_494,89910,4935060,99900,4945050,1082,0.35994677312042583
t9_495,89910,4945050,99900,4955040,474,0.15768463073852296
t9_496,89910,4955040,99900,4965030,748,0.2488356620093147
t9_497,89910,4965030,99900,4975020,1702,0.5662009314703925
t9_498,89910,4975020,99900,4985010,1016,0.3379906852960745
t9_499,89910,4985010,99900,4995000,2315,0.7701264138389887
t9_500,89910,4995000,99900,5004990,1638,0.5449101796407185
t9_501,89910,5004990,99900,5014980,2448,0.8143712574850299
t9_502,89910,5014980,99900,5024970,1434,0.47704590818363274
t9_503,89910,5024970,99900,5034960,1385,0.4607451763140386
t9_504,89910,5034960,99900,5044950,2436,0.810379241516966
t9_505,89910,5044950,99900,5054940,1292,0.42980705256154356
t9_506,89910,5054940,99900,5064930,1363,0.45342648037258815
t9_507,89910,5064930,99900,5074920,1087,0.3616101131071191
t9_508,89910,5074920,99900,5084910,1626,0.5409181636726547
t9_509,89910,5084910,99900,5094900,1711,0.5691949434464405
t9_510,89910,5094900,99900,5104890,1149,0.38223552894211577
t9_511,89910,5104890,99900,5114880,324,0.10778443113772455
t9_512,89910,5114880,99900,5124870,99,0.03293413173652695
t9_513,89910,5124870,99900,5134860,2018,0.6713240186294078
t9_514,89910,5134860,99900,5144850,477,0.15868263473053892
t9_518,89910,5174820,99900,5184810,25,0.0083166999334664
t9_519,89910,5184810,99900,5194800,2104,0.6999334664005322
t9_520,89910,5194800,99900,5204790,2415,0.8033932135728543
t9_521,89910,5204790,99900,5214780,2244,0.7465069860279441
t9_522,89910,5214780,99900,5224770,2472,0.8223552894211577
t9_523,89910,5224770,99900,5234760,2439,0.811377245508982
t9_524,89910,5234760,99900,5244750,2412,0.8023952095808383
t9_525,89910,5244750,99900,5254740,2102,0.699268130405855
t9_526,89910,5254740,99900,5264730,2023,0.6729873586161012
t9_527,89910,5264730,99900,5274720,2168,0.7212242182302062
t9_528,89910,5274720,99900,5284710,2416,0.803725881570193
t9_529,89910,5284710,99900,5294700,2460,0.8183632734530938
t9_530,89910,5294700,99900,5304690,2383,0.7927478376580173
t9_531,89910,5304690,99900,5314680,2400,0.7984031936127745
t9_532,89910,5314680,99900,5324670,2437,0.8107119095143047
t9_533,89910,5324670,99900,5334660,2250,0.7485029940119761
t9_534,89910,5334660,99900,5344650,2073,0.689620758483034
t9_535,89910,5344650,99900,5354640,1564,0.520292747837658
t9_536,89910,5354640,99900,5364630,489,0.1626746506986028
t9_537,89910,5364630,99900,5374620,19,0.006320691949434464
t9_538,89910,5374620,99900,5384610,1,0.00033266799733865603
t9_539,89910,5384610,99900,5394600,17,0.005655355954757153
t9_540,89910,5394600,99900,5404590,914,0.3040585495675316
t9_541,89910,5404590,99900,5414580,969,0.3223552894211577
t9_542,89910,5414580,99900,5424570,1477,0.49135063206919494
t9_543,89910,5424570,99900,5434560,2230,0.7418496340652029
t9_544,89910,5434560,99900,5444550,2360,0.7850964737192282
t9_545,89910,5444550,99900,5454540,2360,0.7850964737192282
t9_546,89910,5454540,99900,5464530,2159,0.7182302062541583
t9_547,89910,5464530,99900,5474520,2289,0.7614770459081837
t9_548,89910,5474520,99900,5484510,1701,0.5658682634730539
t9_549,89910,5484510,99900,5494500,1248,0.4151696606786427
t9_550,89910,5494500,99900,5504490,114,0.03792415169660679
t9_551,89910,5504490,99900,5514480,717,0.23852295409181637
t9_552,89910,5514480,99900,5524470,793,0.2638057218895542
t9_553,89910,5524470,99900,5534460,654,0.21756487025948104
t9_554,89910,5534460,99900,5544450,173,0.05755156353958749
t9_556,89910,5554440,99900,5564430,60,0.01996007984031936
t9_580,89910,5794200,99900,5804190,116,0.0385894876912841
t9_581,89910,5804190,99900,5814180,735,0.24451097804391217
t9_582,89910,5814180,99900,5824170,1326,0.4411177644710579
t9_583,89910,5824170,99900,5834160,869,0.28908848968729206
t9_584,89910,5834160,99900,5844150,491,0.16333998669328012
t9_585,89910,5844150,99900,5854140,825,0.2744510978043912
t9_586,89910,5854140,99900,5864130,1046,0.3479707252162342
t9_587,89910,5864130,99900,5874120,1150,0.38256819693945443
t9_588,89910,5874120,99900,5884110,219,0.07285429141716566
t10_418,99900,4175820,109890,4185810,203,0.06753160345974717
t10_419,99900,4185810,109890,4195800,1505,0.5006653359946773
t10_420,99900,4195800,109890,4205790,1299,0.43213572854291415
t10_421,99900,4205790,109890,4215780,1035,0.344311377245509
t10_422,99900,4215780,109890,4225770,1008,0.33532934131736525
t10_423,99900,4225770,109890,4235760,1125,0.37425149700598803
t10_424,99900,4235760,109890,4245750,1410,0.469061876247505
t10_425,99900,4245750,109890,4255740,1717,0.5711909514304724
t10_426,99900,4255740,109890,4265730,383,0.12741184298070526
t10_427,99900,4265730,109890,4275720,297,0.09880239520958084
t10_428,99900,4275720,109890,4285710,103,0.034264803725881574
t10_429,99900,4285710,109890,4295700,990,0.32934131736526945
t10_430,99900,4295700,109890,4305690,1829,0.6084497671324018
t10_431,99900,4305690,109890,4315680,1771,0.5891550232867598
t10_432,99900,4315680,109890,4325670,1863,0.6197604790419161
t10_433,99900,4325670,109890,4335660,1857,0.6177644710578842
t10_434,99900,4335660,109890,4345650,1702,0.5662009314703925
t10_435,99900,4345650,109890,4355640,1437,0.4780439121756487
t10_436,99900,4355640,109890,4365630,1654,0.550232867598137
t10_437,99900,4365630,109890,4375620,855,0.2844311377245509
t10_438,99900,4375620,109890,4385610,1247,0.4148369926813041
t10_439,99900,4385610,109890,4395600,1686,0.5608782435129741
t10_440,99900,4395600,109890,4405590,1518,0.5049900199600799
t10_441,99900,4405590,109890,4415580,738,0.24550898203592814
t10_442,99900,4415580,109890,4425570,1824,0.6067864271457086
t10_443,99900,4425570,109890,4435560,1700,0.5655355954757152
t10_444,99900,4435560,109890,4445550,1071,0.3562874251497006
t10_445,99900,4445550,109890,4455540,1436,0.47771124417831007
t10_446,99900,4455540,109890,4465530,1953,0.6497005988023952
t10_447,99900,4465530,109890,4475520,1502,0.49966733200266134
t10_448,99900,4475520,109890,4485510,1800,0.5988023952095808
t10_449,99900,4485510,109890,4495500,1495,0.49733865602129074
t10_450,99900,4495500,109890,4505490,1716,0.5708582834331337
t10_451,99900,4505490,109890,4515480,1701,0.5658682634730539
t10_452,99900,4515480,109890,4525470,1495,0.49733865602129074
t10_453,99900,4525470,109890,4535460,1465,0.48735861610113107
t10_454,99900,4535460,109890,4545450,1472,0.48968729208250167
t10_455,99900,4545450,109890,4555440,1860,0.6187624750499002
t10_456,99900,4555440,109890,4565430,1846,0.614105123087159
t10_457,99900,4565430,109890,4575420,1279,0.425482368596141
t10_458,99900,4575420,109890,4585410,1336,0.4444444444444444
t10_459,99900,4585410,109890,4595400,345,0.11477045908183632
t10_460,99900,4595400,109890,4605390,760,0.2528276779773786
t10_461,99900,4605390,109890,4615380,1270,0.42248835662009315
t10_462,99900,4615380,109890,4625370,1702,0.5662009314703925
t10_463,99900,4625370,109890,4635360,2074,0.6899534264803726
t10_464,99900,4635360,109890,4645350,1834,0.6101131071190952
t10_465,99900,4645350,109890,4655340,1947,0.6477045908183633
t10_466,99900,4655340,109890,4665330,1920,0.6387225548902196
t10_467,99900,4665330,109890,4675320,1192,0.39654025282767796
t10_468,99900,4675320,109890,4685310,1852,0.6161011310711909
t10_469,99900,4685310,109890,4695300,1600,0.5322687957418496
t10_470,99900,4695300,109890,4705290,1864,0.6200931470392548
t10_471,99900,4705290,109890,4715280,1434,0.47704590818363274
t10_472,99900,4715280,109890,4725270,1670,0.5555555555555556
t10_473,99900,4725270,109890,4735260,1991,0.6623419827012641
t10_474,99900,4735260,109890,4745250,1931,0.6423819028609448
t10_475,99900,4745250,109890,4755240,1923,0.6397205588822356
t10_476,99900,4755240,109890,4765230,1164,0.3872255489021956
t10_477,99900,4765230,109890,4775220,861,0.28642714570858285
t10_478,99900,4775220,109890,4785210,486,0.16167664670658682
t10_479,99900,4785210,109890,4795200,143,0.04757152361942781
t10_480,99900,4795200,109890,4805190,1743,0.5798403193612774
t10_481,99900,4805190,109890,4815180,2411,0.8020625415834997
t10_482,99900,4815180,109890,4825170,2599,0.864604125083167
t10_483,99900,4825170,109890,4835160,2516,0.8369926813040586
t10_484,99900,4835160,109890,4845150,2398,0.7977378576180971
t10_485,99900,4845150,109890,4855140,2247,0.7475049900199601
t10_486,99900,4855140,109890,4865130,2580,0.8582834331337326
t10_487,99900,4865130,109890,4875120,2195,0.7302062541583499
t10_488,99900,4875120,109890,4885110,2135,0.7102461743180306
t10_489,99900,4885110,109890,4895100,1931,0.6423819028609448
t10_490,99900,4895100,109890,4905090,2142,0.7125748502994012
t10_491,99900,4905090,109890,4915080,1912,0.6360612109115104
t10_492,99900,4915080,109890,4925070,1327,0.44145043246839655
t10_493,99900,4925070,109890,4935060,1028,0.3419827012641384
t10_494,99900,4935060,109890,4945050,1672,0.5562208915502329
t10_495,99900,4945050,109890,4955040,1745,0.5805056553559548
t10_496,99900,4955040,109890,4965030,1316,0.43779108449767135
t10_497,99900,4965030,109890,4975020,2220,0.7385229540918163
t10_498,99900,4975020,109890,4985010,1786,0.5941450432468397
t10_499,99900,4985010,109890,4995000,2312,0.7691284098469727
t10_500,99900,4995000,109890,5004990,1716,0.5708582834331337
t10_501,99900,5004990,109890,5014980,2282,0.759148369926813
t10_502,99900,5014980,109890,5024970,1270,0.42248835662009315
t10_503,99900,5024970,109890,5034960,1205,0.4008649367930805
t10_504,99900,5034960,109890,5044950,2111,0.7022621423819029
t10_505,99900,5044950,109890,5054940,1375,0.457418496340652
t10_506,99900,5054940,109890,5064930,1627,0.5412508316699933
t10_507,99900,5064930,109890,5074920,1573,0.5232867598137059
t10_508,99900,5074920,109890,5084910,1901,0.632401862940785
t10_509,99900,5084910,109890,5094900,1920,0.6387225548902196
t10_510,99900,5094900,109890,5104890,1891,0.6290751829673985
t10_511,99900,5104890,109890,5114880,195,0.06487025948103792
t10_512,99900,5114880,109890,5124870,864,0.2874251497005988
t10_513,99900,5124870,109890,5134860,1575,0.5239520958083832
t10_514,99900,5134860,109890,5144850,417,0.13872255489021956
t10_518,99900,5174820,109890,5184810,582,0.1936127744510978
t10_519,99900,5184810,109890,5194800,2225,0.7401862940785097
t10_520,99900,5194800,109890,5204790,2292,0.7624750499001997
t10_521,99900,5204790,109890,5214780,2203,0.7328675981370593
t10_522,99900,5214780,109890,5224770,2386,0.7937458416500333
t10_523,99900,5224770,109890,5234760,2295,0.7634730538922155
t10_524,99900,5234760,109890,5244750,2428,0.8077178975382568
t10_525,99900,5244750,109890,5254740,2104,0.6999334664005322
t10_526,99900,5254740,109890,5264730,2037,0.6776447105788423
t10_527,99900,5264730,109890,5274720,1141,0.3795741849634065
t10_528,99900,5274720,109890,5284710,1266,0.42115768463073855
t10_529,99900,5284710,109890,5294700,1587,0.5279441117764471
t10_530,99900,5294700,109890,5304690,2148,0.7145708582834331
t10_531,99900,5304690,109890,5314680,2365,0.7867598137059215
t10_532,99900,5314680,109890,5324670,2304,0.7664670658682635
t10_533,99900,5324670,109890,5334660,1849,0.615103127079175
t10_534,99900,5334660,109890,5344650,1759,0.585163007318696
t10_535,99900,5344650,109890,5354640,1249,0.41550232867598136
t10_536,99900,5354640,109890,5364630,228,0.07584830339321358
