run_id,family,features,index,substrate,fusion,model,facet,target,n,seeds,R2,R2_sd,nRMSE,RMSE,Bias,nBias,spearman
RF05_lsp_all-topo-area,RF,lsp_all+topo+area,,,none,RF,alpha,hill_q0,1082,3,0.6208327879629428,0.007258772299086012,0.13245752722516213,4.661180383053465,-0.5468489964739359,-0.015539897598008945,0.7430479791243827
MLP06_curve_kndvi,MLP,curve,kndvi,tabular,late,MLP-B,alpha,hill_q0,1082,5,0.612672033862664,0.014733645674004123,0.1338601754445767,4.710539573894662,-0.2502498475133287,-0.007111390949512027,0.7754562964417286
RF01_lsp-topo-area_kndvi,RF,lsp+topo+area,kndvi,,none,RF,alpha,hill_q0,1082,3,0.6083686054402752,0.006570986089271671,0.1346179638833078,4.73720614905361,-0.5174103580521201,-0.01470333498300992,0.7567858912834072
RF02_lsp-qc-topo-area_kndvi,RF,lsp+qc+topo+area,kndvi,,none,RF,alpha,hill_q0,1082,3,0.6081548524419323,0.00498753340545319,0.13465604001756717,4.738546048218197,-0.5256008179486648,-0.014936084624855466,0.7545667903926373
RF01_lsp-topo-area_ndvi,RF,lsp+topo+area,ndvi,,none,RF,alpha,hill_q0,1082,3,0.6064630515344492,0.00889746830585816,0.1349425169669348,4.748627172066445,-0.5285531779867194,-0.015019982324146591,0.7594851679396264
RF02_lsp-qc-topo-area_ndvi,RF,lsp+qc+topo+area,ndvi,,none,RF,alpha,hill_q0,1082,3,0.6037330464767982,0.006198229348103435,0.13541274952794422,4.765174655888366,-0.5480521447204837,-0.015574087659007746,0.7583715649430639
RF03_curve-topo-area_ndvi_v2,RF,curve+topo+area,ndvi,,none,RF,alpha,hill_q0,1082,3,0.6013106193901206,0.00636316648654729,0.13582588635943044,4.779712940988365,-0.3591729981865622,-0.010206677981999476,0.74053723571402
RF06_curve_all-topo-area,RF,curve_all+topo+area,,,none,RF,alpha,hill_q0,1082,3,0.5962452535824715,0.004586191012990874,0.13668744118467627,4.810031055288767,-0.45802743589780937,-0.013015840747309137,0.7525602699995447
RF01_lsp-topo-area_evi,RF,lsp+topo+area,evi,,none,RF,alpha,hill_q0,1082,3,0.5962335775123323,0.008662254524689415,0.13668567033506607,4.809968739090984,-0.6288134713273251,-0.01786909551938971,0.7432305612265923
RF03_curve-topo-area_kndvi_v2,RF,curve+topo+area,kndvi,,none,RF,alpha,hill_q0,1082,3,0.5959326641866709,0.0051607576930193175,0.1367399471462523,4.811878740076628,-0.3529145937967672,-0.010028831878282652,0.739007463468727
RF04_lsp-curve-topo-area_kndvi,RF,lsp+curve+topo+area,kndvi,,none,RF,alpha,hill_q0,1082,3,0.5954072727308156,0.0029217402362073396,0.1368300839586669,4.815050654505495,-0.4388040075575946,-0.012469565432156686,0.7486231903595209
RF03_curve-topo-area_kndvi,RF,curve+topo+area,kndvi,,none,RF,alpha,hill_q0,1082,3,0.594130867708648,0.00401995257276543,0.13704522615977088,4.822621508562347,-0.43652560331305185,-0.012404819645156323,0.74996160288295
C1D01_curve1d_kndvi_ctxclim-topo-area,C1D,clim+topo+area,kndvi,curve1d,late,C1D-B,alpha,hill_q0,1082,5,0.5938341018096329,0.00892291945419479,0.13708985136641208,4.824191869584049,-0.3261769787453247,-0.009269024687278322,0.7526062297747761
RF02_lsp-qc-topo-area_evi,RF,lsp+qc+topo+area,evi,,none,RF,alpha,hill_q0,1082,3,0.5923630444669922,0.010034561597456589,0.13733759646743793,4.83291001968915,-0.6296905933089575,-0.01789402083856085,0.7416662209576742
RF01_lsp-topo-area_savi,RF,lsp+topo+area,savi,,none,RF,alpha,hill_q0,1082,3,0.5911976025491424,0.010251012747399828,0.13753352104424268,4.8398046055469095,-0.6444101694605421,-0.018312309447585703,0.7425334875292952
C2D02_serpentine_kndvi_ctxclim-topo-area,C2D,clim+topo+area,kndvi,serpentine,late,C2D-B,alpha,hill_q0,1082,5,0.5902324693334897,0.014643716947549654,0.13768514274203097,4.845140173092078,-0.2669335373400652,-0.007585494098893568,0.7521101443372611
RF04_lsp-curve-topo-area_ndvi,RF,lsp+curve+topo+area,ndvi,,none,RF,alpha,hill_q0,1082,3,0.5898824727137612,0.004703863574339215,0.1377602308843032,4.847782524818638,-0.43041937819479387,-0.012231298044751156,0.7445238643349574
RF03_curve-topo-area_ndvi,RF,curve+topo+area,ndvi,,none,RF,alpha,hill_q0,1082,3,0.589385638428145,0.007036902602173813,0.1378418005608702,4.850652961737031,-0.3800030010301127,-0.010798607588238479,0.7475391479877315
RF02_lsp-qc-topo-area_savi,RF,lsp+qc+topo+area,savi,,none,RF,alpha,hill_q0,1082,3,0.5890252024814683,0.007579138686751474,0.13790175640504787,4.852762807893643,-0.6188676016254567,-0.017586462109276946,0.7399538079235208
MLP01_lsp_nbr,MLP,lsp,nbr,tabular,late,MLP-B,alpha,hill_q0,1082,3,0.5860275637264398,0.010751701143039628,0.13839994730835078,4.870294145780872,-0.2057009693634244,-0.005845438174578689,0.6792434163896527
