sample_id,X,Y,lon,lat,year,win_start,win_end,cell,mb_code,mb_class,mb_year_used,mb_delta,n_obs,DI,inside
U000067,136923.98721033137,5940635.617847751,-73.05901062779708,-36.61069720972565,2013,2011,2013,14_594,11,Wetland,2013,0,44,0.3058997416944642,True
U000066,136452.605722967,5939777.340673605,-73.06467418626768,-36.61823557277199,2019,2017,2019,14_594,11,Wetland,2019,0,65,0.20118526304568157,True
U000068,143110.99188739463,5945445.538651692,-72.98776639761353,-36.569775472780606,2014,2012,2014,14_595,11,Wetland,2014,0,53,0.1692914919595287,True
U000069,143855.38242429495,5949638.259716393,-72.97753122117155,-36.53234673504237,2026,2024,2026,14_595,11,Wetland,2024,-2,53,0.200584241590048,True
U000070,154648.71804145788,5795578.008602084,-72.92857761195303,-37.921803154545934,2019,2017,2019,15_580,66,Shrubland,2019,0,117,0.27825337440397147,True
U000071,150371.842926568,5804579.080898347,-72.97276590650755,-37.83923827471633,2019,2017,2019,15_580,59,Primary Forest,2019,0,117,0.28922367910444446,True
U000072,154179.88187192555,5795438.17682688,-72.93396642836211,-37.92288243402083,2026,2024,2026,15_580,66,Shrubland,2024,-2,112,0.3949759166374351,False
U000073,145857.72038202191,5800694.218222716,-73.02584574813707,-37.8724261185694,2026,2024,2026,15_580,59,Primary Forest,2024,-2,117,0.3737550663351827,False
U000076,154945.93510993395,5809760.787693508,-72.91843626357215,-37.79438496783829,2014,2012,2014,15_581,66,Shrubland,2014,0,109,0.29139623227096306,True
U000077,146268.1320450934,5810082.267077165,-73.0166049688142,-37.788178083812,2014,2012,2014,15_581,11,Wetland,2014,0,96,0.25525738235331435,True
U000074,154544.40057932143,5810254.117559469,-72.92275137149487,-37.78979727094929,2022,2020,2022,15_581,66,Shrubland,2022,0,159,0.18603290597147445,True
U000075,146410.69810197013,5810088.399919593,-73.01498680334318,-37.788178083812,2022,2020,2022,15_581,11,Wetland,2022,0,134,0.3275376047547568,True
U000078,151204.3221859777,5817621.49718822,-72.95706056997248,-37.72228383965721,2019,2017,2019,15_582,59,Primary Forest,2019,0,112,0.20729987321651486,True
U000079,153958.17148590047,5822870.326412687,-72.92339380502794,-37.67612938828584,2024,2022,2024,15_582,59,Primary Forest,2024,0,160,0.19424363755637947,True
U000080,146180.96030262334,5829435.391110767,-73.00819691391823,-37.61413649702431,2020,2018,2020,15_583,11,Wetland,2020,0,138,0.3978967780171524,False
U000081,146204.76810904196,5829436.409276225,-73.00792732281619,-37.61413649702431,2022,2020,2022,15_583,11,Wetland,2022,0,151,0.3282042667917053,True
U000082,144870.9631877903,5843870.071379946,-73.0160226775824,-37.4838443923895,2014,2012,2014,15_584,59,Primary Forest,2014,0,103,0.1925209229814484,True
U000083,146155.51163504127,5844523.528449161,-73.0012148428796,-37.478461310068624,2022,2020,2022,15_584,59,Primary Forest,2022,0,139,0.18844809676229932,True
U000085,145175.6469794936,5853495.125725653,-73.0079587414439,-37.39741647717973,2021,2019,2021,15_585,59,Primary Forest,2021,0,102,0.16900755614607857,True
U000084,145935.1506981824,5846881.097267589,-73.00256886351917,-37.4571784812226,2022,2020,2022,15_585,59,Primary Forest,2022,0,137,0.2267622221478105,True
U000086,147829.48716236273,5858009.336837264,-72.97590146354496,-37.35783598086875,2010,2008,2010,15_586,59,Primary Forest,2010,0,88,0.28523513533097544,True
U000087,145435.45515129255,5857428.936559839,-73.00314694301261,-37.36214385630137,2019,2017,2019,15_586,59,Primary Forest,2019,0,88,0.23094042885847346,True
U000089,149564.04539479245,5871765.379800163,-72.94987787972195,-37.23479133965545,2013,2011,2013,15_587,59,Primary Forest,2013,0,74,0.38603929343716786,False
U000088,149130.7241754798,5874681.911245665,-72.95338011358588,-37.20840130078171,2017,2015,2017,15_587,59,Primary Forest,2017,0,90,0.28639045340845865,True
U000091,148757.4763701912,5880084.812923113,-72.95503823415932,-37.159674765369296,2014,2012,2014,15_588,11,Wetland,2014,0,77,0.37116211457719567,False
U000090,149126.3099626968,5883903.820151628,-72.9491055053383,-37.12546986728431,2022,2020,2022,15_588,11,Wetland,2022,0,77,0.3787212159942331,False
U000092,147316.6037048743,5886669.944599077,-72.96812920361702,-37.09991542639342,2014,2012,2014,15_589,11,Wetland,2014,0,57,0.29405437778813914,True
U000093,147761.39892658254,5886359.04159409,-72.9632814939102,-37.10287853600143,2022,2020,2022,15_589,11,Wetland,2022,0,69,0.28446181486282973,True
U000094,145370.5303620473,5896768.219211075,-72.98521762952973,-37.00837275566093,2014,2012,2014,15_590,11,Wetland,2014,0,51,0.36737148432542044,False
U000095,150479.71504314058,5899377.556867272,-72.92671710895335,-36.98681938005219,2022,2020,2022,15_590,11,Wetland,2022,0,75,0.23907913365550426,True
U000096,146313.52838946652,5910103.789071871,-72.96840805193224,-36.88880377620138,2021,2019,2021,15_591,59,Primary Forest,2021,0,79,0.22482316137410674,True
U000097,150204.51210572122,5908467.199328318,-72.92559926115365,-36.90497141759136,2022,2020,2022,15_591,59,Primary Forest,2022,0,79,0.15198385056813274,True
U000099,145448.48895958316,5921297.063230372,-72.97287450470452,-36.78781916119751,2019,2017,2019,15_592,11,Wetland,2019,0,59,0.3866218986559168,False
U000098,149477.16748523235,5923561.316355996,-72.92678800689563,-36.768953875219225,2022,2020,2022,15_592,11,Wetland,2022,0,78,0.29860330895524884,True
U000101,145338.59813606035,5934590.270793583,-72.96793772046924,-36.66823037093969,2022,2020,2022,15_593,59,Primary Forest,2022,0,79,0.2128554929094168,True
U000100,151997.41385516443,5930697.734757334,-72.89536461117788,-36.70569745708263,2025,2023,2025,15_593,11,Wetland,2024,-1,73,0.2564217976481759,True
U000103,145744.05336434883,5937144.1706968015,-72.96223232754252,-36.6454132480368,2022,2020,2022,15_594,11,Wetland,2022,0,73,0.36662572736972343,False
U000102,149756.55705394084,5944712.88170825,-72.91400228767232,-36.57882437450803,2026,2024,2026,15_594,11,Wetland,2024,-2,64,0.2462348480868812,True
U000105,148194.8495647887,5950572.749191007,-72.92874472239858,-36.52554763106013,2010,2008,2010,15_595,11,Wetland,2010,0,42,0.3033501829949988,True
U000104,148427.64677270688,5951391.707815209,-72.92577778086996,-36.51826752164094,2021,2019,2021,15_595,11,Wetland,2021,0,63,0.2484435669693935,True
U000107,151895.36241043435,5960633.098558638,-72.8829815226738,-36.43641375629148,2012,2010,2012,15_596,11,Wetland,2012,0,35,0.3614916615773578,False
U000106,154534.03114128677,5958190.655268541,-72.85469690889809,-36.45933627461226,2017,2015,2017,15_596,59,Primary Forest,2017,0,66,0.27791802304283353,True
U000109,155202.90623199136,5969595.764081144,-72.84218638119827,-36.3569882059337,2018,2016,2018,15_597,59,Primary Forest,2018,0,73,0.22477672187378026,True
U000108,153394.59818269184,5966914.796586505,-72.86348961870475,-36.3804538105576,2024,2022,2024,15_597,11,Wetland,2024,0,74,0.27669089312185746,True
U000110,158909.6865798731,5797844.818935412,-72.87913728993065,-37.90302644583142,2013,2011,2013,16_580,66,Shrubland,2013,0,69,0.18472978044563476,True
U000111,155956.40999701124,5800237.479742798,-72.91151221623022,-37.88040059129986,2013,2011,2013,16_580,59,Primary Forest,2013,0,69,0.3153030333061644,True
U000112,159786.91501033853,5799618.613763055,-72.8683456478308,-37.8874038319882,2020,2018,2020,16_580,66,Shrubland,2020,0,123,0.20403834994560885,True
U000113,159010.65489038848,5795991.884336535,-72.87886749887815,-37.919726481319,2020,2018,2020,16_580,11,Wetland,2020,0,121,0.23395148080769063,True
U000114,158627.42292032135,5808342.227666975,-72.87738549650803,-37.80852365947092,2017,2015,2017,16_581,66,Shrubland,2017,0,120,0.2781261942794877,True
U000115,157724.0712948813,5814056.640441529,-72.8849295496867,-37.75679910063379,2017,2015,2017,16_581,59,Primary Forest,2017,0,128,0.3749550453924808,False
U000116,155753.14866081276,5812266.786987989,-72.90810057016404,-37.77215482903856,2022,2020,2022,16_581,66,Shrubland,2022,0,150,0.27175101498724796,True
U000117,157671.09378766653,5811328.237519048,-72.88681556298137,-37.78131438633264,2022,2020,2022,16_581,59,Primary Forest,2022,0,149,0.3541990005228277,False
U000119,163841.81361011683,5822121.735412799,-72.81190973102905,-37.68653444311895,2014,2012,2014,16_582,59,Primary Forest,2014,0,110,0.2430532033844307,True
U000118,155101.33348958113,5820832.195618277,-72.91142431506822,-37.69488714435961,2022,2020,2022,16_582,59,Primary Forest,2022,0,157,0.22000357157810896,True
U000121,157184.83301672875,5826574.334201615,-72.88514884148381,-37.64403119499608,2012,2010,2012,16_583,11,Wetland,2012,0,65,0.21187440559146573,True
U000120,160976.80612228642,5834581.683866106,-72.83855492015384,-37.57342609714659,2025,2023,2025,16_583,11,Wetland,2024,-1,154,0.4358551654921326,False
U000123,162593.67424908245,5838084.772488385,-72.81867494120104,-37.54251457447632,2012,2010,2012,16_584,11,Wetland,2012,0,74,0.2656524922504682,True
U000122,161149.8885975051,5836617.347118747,-72.83565906923252,-37.55518239690743,2014,2012,2014,16_584,11,Wetland,2014,0,107,0.2793936910375258,True
U000124,159396.82041747647,5846874.839699928,-72.85071336803735,-37.46228850534149,2014,2012,2014,16_585,59,Primary Forest,2014,0,99,0.2986071389569957,True
U000125,159515.7034377865,5850386.714294594,-72.84775179947816,-37.43074869042901,2022,2020,2022,16_585,59,Primary Forest,2022,0,162,0.22348312137569817,True
U000127,154825.32634464395,5864151.780761935,-72.89423228768709,-37.305223696077576,2020,2018,2020,16_586,59,Primary Forest,2020,0,135,0.193128130779869,True
U000126,160454.10734474106,5862883.210285024,-72.83143939997963,-37.31870439103719,2026,2024,2026,16_586,11,Wetland,2024,-2,135,0.29644654731325637,True
U000128,163798.4178370951,5872958.252448341,-72.78922687295899,-37.22930238969945,2013,2011,2013,16_587,59,Primary Forest,2013,0,71,0.23069684046800246,True
U000129,163794.86618798098,5872448.43684224,-72.78949663699524,-37.23388655244398,2017,2015,2017,16_587,59,Primary Forest,2017,0,111,0.3181769332199986,True
U000131,161218.58513390156,5875568.069492682,-72.81706012724112,-37.20489624320453,2019,2017,2019,16_588,11,Wetland,2019,0,106,0.28257556252697796,True
U000130,163125.0568727745,5875824.679425037,-72.7955072222622,-37.203278047604655,2021,2019,2021,16_588,11,Wetland,2021,0,128,0.3099030298918463,True
U000132,158932.51958993555,5893752.598249232,-72.83449382069219,-37.04051293824507,2022,2020,2022,16_589,11,Wetland,2022,0,144,0.39322280548249744,False
U000133,155716.99116887967,5890083.073166449,-72.87224923630119,-37.07234247106233,2025,2023,2025,16_589,59,Primary Forest,2024,-1,142,0.256676141968585,True
U000134,159436.06878829625,5896034.790429308,-72.82781234200948,-37.02016913726761,2006,2004,2006,16_590,59,Primary Forest,2006,0,106,0.37015032625450217,False
U000135,156781.07099782635,5898147.135905266,-72.8566307731934,-37.000205103271085,2022,2020,2022,16_590,11,Wetland,2022,0,142,0.2723545090328302,True
U000137,160604.87737628666,5911960.9165623095,-72.80755514386547,-36.87734409055637,2014,2012,2014,16_591,59,Primary Forest,2014,0,101,0.23754531770206566,True
U000136,155779.01439546584,5907446.7233516965,-72.86363296790077,-36.916199118957365,2017,2015,2017,16_591,59,Primary Forest,2017,0,99,0.28118146754370466,True
U000138,156000.26212772698,5922106.59520147,-72.8545194905113,-36.78442637156983,2019,2017,2019,16_592,11,Wetland,2019,0,76,0.5554803001123771,False
U000139,157934.600129326,5915913.617552819,-72.83567151365514,-36.84082895762276,2022,2020,2022,16_592,11,Wetland,2022,0,118,0.4592024288593694,False
U000140,162079.72304194863,5929799.208885981,-72.78313150141811,-36.71741735671439,2014,2012,2014,16_593,59,Primary Forest,2014,0,99,0.1673899386389801,True
U000141,161956.53922447504,5929254.224495425,-72.78474870640999,-36.72227575442088,2025,2023,2025,16_593,11,Wetland,2024,-1,154,0.3815328968447276,False
U000142,161134.05743689422,5935648.836535472,-72.79110980347515,-36.664462584383,2014,2012,2014,16_594,59,Primary Forest,2014,0,93,0.1475376164695478,True
U000143,161051.7880437306,5941389.701562561,-72.78949467348873,-36.612793068073145,2022,2020,2022,16_594,59,Primary Forest,2022,0,90,0.16544838946334794,True
U000144,154754.66668040416,5954431.075302871,-72.85391666675099,-36.49323234443296,2010,2008,2010,16_595,59,Primary Forest,2010,0,41,0.22658634594330532,True
U000145,160885.16351878393,5952310.736731447,-72.78654935513343,-36.51449550207532,2013,2011,2013,16_595,59,Primary Forest,2013,0,55,0.2516186950013002,True
U000146,160105.24197806168,5961562.06135352,-72.79117964778635,-36.430999294646,2010,2008,2010,16_596,59,Primary Forest,2010,0,51,0.6731090410956457,False
U000147,161943.69006304478,5962262.6340078,-72.77040866662102,-36.42534618641052,2025,2023,2025,16_596,59,Primary Forest,2024,-1,76,0.2457109008611246,True
U000149,163963.37311350968,5967672.408884591,-72.74558680175657,-36.37738861656682,2014,2012,2014,16_597,59,Primary Forest,2014,0,64,0.2565124984851669,True
U000148,160993.07484023948,5970549.5051753,-72.77737719917548,-36.35046488929234,2022,2020,2022,16_597,59,Primary Forest,2022,0,83,0.39018812844310813,False
U000151,158362.8288290738,5978650.383624375,-72.80308026552936,-36.27666355772933,2020,2018,2020,16_598,11,Wetland,2020,0,72,0.308267048163725,True
U000150,158362.8288290738,5978650.383624375,-72.80308026552936,-36.27666355772933,2022,2020,2022,16_598,11,Wetland,2022,0,77,0.33087330332273185,True
U000164,162490.5148884438,5994888.400873967,-72.75023549622428,-36.13203416296069,2022,2020,2022,16_599,66,Shrubland,2022,0,84,0.3114441972892368,True
U000165,159297.53188759234,5988956.452493293,-72.78821481212077,-36.18428229706007,2022,2020,2022,16_599,66,Shrubland,2022,0,84,0.2077810033912516,True
U000166,160063.57100382535,5992968.073522609,-72.77797925180825,-36.148462699971326,2022,2020,2022,16_599,66,Shrubland,2022,0,82,0.23445165313403749,True
U000167,159288.76235219475,5990423.07338297,-72.78767609842012,-36.1710856033958,2022,2020,2022,16_599,66,Shrubland,2022,0,84,0.3043959960634687,True
U000168,158128.76308944245,5986575.474062007,-72.80222136833792,-36.20528927881137,2022,2020,2022,16_599,66,Shrubland,2022,0,84,0.2751347547089146,True
U000169,158254.90965924104,5993885.394581547,-72.79764230188232,-36.13957513076885,2022,2020,2022,16_599,66,Shrubland,2022,0,80,0.252023231610226,True
U000170,157349.24011245708,5989119.582521236,-72.80976336014716,-36.18212773482917,2022,2020,2022,16_599,66,Shrubland,2022,0,78,0.2407100378290959,True
U000171,161476.56886947306,5994729.404782424,-72.76154848393813,-36.13311144407614,2022,2020,2022,16_599,60,Secondary Forest,2022,0,82,0.1231783257017868,True
U000172,162481.30245647242,5993870.202543343,-72.75077420992494,-36.14119105244203,2022,2020,2022,16_599,60,Secondary Forest,2022,0,83,0.2337841070964497,True
U000173,162657.12517705164,5988697.957545483,-72.75104356677527,-36.18778346068529,2022,2020,2022,16_599,60,Secondary Forest,2022,0,85,0.19270398215264684,True
U000174,163385.3571373209,5987438.844621628,-72.74350157496603,-36.19936423267639,2022,2020,2022,16_599,59,Primary Forest,2022,0,91,0.2947266883917612,True
U000175,156295.65919202927,5987521.257377899,-72.82215377526232,-36.19613238933004,2022,2020,2022,16_599,11,Wetland,2022,0,69,0.3270319681539664,True
U000152,158532.4939443356,5992998.113925976,-72.79494873337902,-36.14765473913474,2026,2024,2026,16_599,66,Shrubland,2024,-2,68,0.2395816694167028,True
U000153,162123.96262022003,5988677.302292446,-72.75696941748252,-36.18778346068529,2026,2024,2026,16_599,66,Shrubland,2024,-2,72,0.3787181784791394,False
U000154,164022.2655107585,5986655.15075979,-72.7367676537078,-36.20663588020569,2026,2024,2026,16_599,66,Shrubland,2024,-2,72,0.4315956976889328,False
U000155,159575.83726602094,5986183.088671235,-72.78632931416847,-36.20932908299432,2026,2024,2026,16_599,66,Shrubland,2024,-2,67,0.3654865347821994,False
U000156,159285.29358112445,5988027.892713949,-72.78875352582143,-36.19263122570482,2026,2024,2026,16_599,66,Shrubland,2024,-2,69,0.33916634521699135,True
U000157,158963.68388570752,5991907.268784426,-72.79063902377375,-36.15761958945266,2026,2024,2026,16_599,66,Shrubland,2024,-2,72,0.2393711465425227,True
U000158,156678.6691709826,5987656.11695922,-72.81784406565704,-36.19505510821459,2026,2024,2026,16_599,66,Shrubland,2024,-2,70,0.22150301915344367,True
U000159,162752.76391350862,5990617.609051291,-72.74915806882296,-36.17054696283808,2026,2024,2026,16_599,60,Secondary Forest,2024,-2,71,0.36273899944084254,False
U000160,163579.19369910657,5988703.665771164,-72.74080800646274,-36.18805278096416,2026,2024,2026,16_599,60,Secondary Forest,2024,-2,70,0.27769344004050917,True
U000161,162364.68186698627,5993745.946221928,-72.7521209941766,-36.14226833355748,2026,2024,2026,16_599,60,Secondary Forest,2024,-2,71,0.1464893782553165,True
U000162,164274.12290601025,5990825.994816991,-72.73218858725218,-36.16920036144376,2026,2024,2026,16_599,59,Primary Forest,2024,-2,71,0.342451055289971,True
U000163,157672.86719075346,5992006.4050437845,-72.80491493684121,-36.15627298805835,2026,2024,2026,16_599,11,Wetland,2024,-2,63,0.18143101164894837,True
U000188,159654.67386137787,6000048.217978317,-72.77945681819392,-36.08462572105433,2019,2017,2019,16_600,66,Shrubland,2019,0,72,0.2532556662868201,True
U000189,161602.88031775883,6003776.606000491,-72.75626711176416,-36.051763600557166,2019,2017,2019,16_600,66,Shrubland,2019,0,70,0.1848747635624913,True
U000190,159005.9411566049,6003586.052473523,-72.78511942092678,-36.05257168548742,2019,2017,2019,16_600,66,Shrubland,2019,0,74,0.2602705335584145,True
U000191,161575.01312415907,5997577.720907011,-72.75923323700518,-36.10752146074498,2019,2017,2019,16_600,66,Shrubland,2019,0,70,0.29850614787291607,True
U000192,157668.4907727391,5997335.753739064,-72.80264652462368,-36.10832954567523,2019,2017,2019,16_600,66,Shrubland,2019,0,69,0.336403218025463,True
U000193,157873.62812590034,5998930.747998942,-72.79968039938267,-36.094053378574,2019,2017,2019,16_600,66,Shrubland,2019,0,66,0.3921910439316255,False
U000194,161283.44062466238,6002596.555988569,-72.7603118280019,-36.06226870465052,2019,2017,2019,16_600,66,Shrubland,2019,0,75,0.2418500211103559,True
U000195,165004.08926429338,5998218.802552109,-72.72094325662115,-36.102942312806846,2019,2017,2019,16_600,60,Secondary Forest,2019,0,69,0.13151205735555271,True
U000196,164438.05808463908,6000292.900646854,-72.72633621160482,-36.08408699776749,2019,2017,2019,16_600,60,Secondary Forest,2019,0,73,0.208626712441908,True
U000197,164172.5878569322,6002138.998805266,-72.72849339359828,-36.06738657587549,2019,2017,2019,16_600,60,Secondary Forest,2019,0,66,0.12683299482443314,True
U000198,164800.96095349378,5995905.628485825,-72.72417902961135,-36.123683159350136,2019,2017,2019,16_600,59,Primary Forest,2019,0,73,0.2588825096185433,True
U000199,156907.53905470466,5999371.982977682,-72.81019666160081,-36.0897435922793,2019,2017,2019,16_600,11,Wetland,2019,0,75,0.22243974106043019,True
U000176,159083.64730333915,6002840.530255383,-72.7845801254284,-36.05930572657291,2023,2021,2023,16_600,66,Shrubland,2023,0,79,0.11244392771829663,True
U000177,159813.9423490403,5996581.151301036,-72.77918717044474,-36.115871671690975,2023,2021,2023,16_600,66,Shrubland,2023,0,79,0.24888828259328657,True
U000178,158976.21691922232,5998105.493775632,-72.7878158984186,-36.10186486623317,2023,2021,2023,16_600,66,Shrubland,2023,0,75,0.33158718338826254,True
U000179,160329.8064198944,6004595.62325688,-72.7700191469725,-36.043952112898005,2023,2021,2023,16_600,66,Shrubland,2023,0,82,0.2873665348206792,True
U000180,157604.09376192436,5998980.083478419,-72.80264652462368,-36.093514655287166,2023,2021,2023,16_600,66,Shrubland,2023,0,72,0.23308978863886515,True
U000181,158868.7709290039,6001484.768770362,-72.78754625066942,-36.07142700052678,2023,2021,2023,16_600,66,Shrubland,2023,0,77,0.3262249849952647,True
U000182,163260.3721170372,5999918.3003114015,-72.7395489513148,-36.08704997584511,2023,2021,2023,16_600,66,Shrubland,2023,0,81,0.2580540217808206,True
U000183,162915.20945531136,5996252.233733617,-72.74494190629846,-36.11991209634227,2023,2021,2023,16_600,60,Secondary Forest,2023,0,76,0.16969555429301,True
U000184,163519.2612205033,5998880.347845878,-72.73712212157214,-36.09647763336478,2023,2021,2023,16_600,60,Secondary Forest,2023,0,80,0.16551528001047955,True
U000185,161777.38776648993,5998633.495939021,-72.75653675951334,-36.0980938032253,2023,2021,2023,16_600,60,Secondary Forest,2023,0,76,0.2809751841229786,True
U000186,158937.3540048411,6000349.642269308,-72.78727660292024,-36.08166274297672,2023,2021,2023,16_600,59,Primary Forest,2023,0,76,0.24778752106438723,True
U000187,160718.32983648032,5995837.832356215,-72.76947985147414,-36.12287507441988,2023,2021,2023,16_600,11,Wetland,2023,0,74,0.448373388907728,False
U000200,159126.9650070715,6012363.571763196,-72.78000106794926,-35.97364944917295,2013,2011,2013,16_601,66,Shrubland,2013,0,44,0.29510057395355516,True
U000201,159639.71656841243,6009808.117717586,-72.77542280922273,-35.99681809997049,2013,2011,2013,16_601,66,Shrubland,2013,0,42,0.24396198046372503,True
U000202,160492.26804010978,6006636.957755135,-72.76734352911711,-36.02564421200928,2013,2011,2013,16_601,66,Shrubland,2013,0,46,0.21835384863033633,True
U000203,159723.51023353188,6005768.661284776,-72.7762307372333,-36.033187493664286,2013,2011,2013,16_601,66,Shrubland,2013,0,43,0.12416431938899258,True
U000204,159945.2025402896,6008202.886761731,-72.7727297158542,-36.011365857448006,2013,2011,2013,16_601,66,Shrubland,2013,0,45,0.26922307415681224,True
U000205,161831.18709727027,6014174.9624740295,-72.74929980354787,-35.95829348294669,2013,2011,2013,16_601,66,Shrubland,2013,0,43,0.23012394437218225,True
U000206,161869.28093304223,6006241.000475711,-72.75226220625328,-36.02968525575303,2013,2011,2013,16_601,66,Shrubland,2013,0,42,0.29107707479430195,True
U000207,164295.38018217008,6007651.803514465,-72.72479265389414,-36.01783152743801,2013,2011,2013,16_601,60,Secondary Forest,2013,0,44,0.3120281434715032,True
U000208,165137.4229291685,6010438.832526173,-72.71428958975683,-35.99304645914298,2013,2011,2013,16_601,60,Secondary Forest,2013,0,43,0.2641156733932315,True
U000209,163967.6968208385,6014945.626364013,-72.72533127256784,-35.952097215872925,2013,2011,2013,16_601,60,Secondary Forest,2013,0,39,0.1826497141755043,True
U000210,165016.54570493987,6013608.25400156,-72.71428958975683,-35.96448975002044,2013,2011,2013,16_601,59,Primary Forest,2013,0,42,0.19605706260618525,True
U000211,160670.29381463252,6010207.373643114,-72.763842507738,-35.99358526497548,2013,2011,2013,16_601,11,Wetland,2013,0,48,0.30241500354191275,True
U000212,160402.09573402978,6006453.790335851,-72.76842076646453,-36.02726062950678,2019,2017,2019,16_601,66,Shrubland,2019,0,67,0.2480874086360926,True
U000213,161597.6812759224,6007608.003058734,-72.75468599028495,-36.017292721605514,2019,2017,2019,16_601,66,Shrubland,2019,0,72,0.2012781155186589,True
U000214,159492.74776225415,6010461.22650526,-72.776769355907,-35.99089123581298,2019,2017,2019,16_601,66,Shrubland,2019,0,71,0.23450651423573282,True
U000215,159346.79560669296,6012342.154898354,-72.77757728391757,-35.973918852089206,2019,2017,2019,16_601,66,Shrubland,2019,0,73,0.27156218720337827,True
U000216,159814.43658711767,6009066.246559988,-72.77380695320161,-36.00355317287674,2019,2017,2019,16_601,66,Shrubland,2019,0,73,0.18124319303209113,True
U000217,161782.58461317827,6014173.092108704,-72.74983842222159,-35.95829348294669,2019,2017,2019,16_601,66,Shrubland,2019,0,66,0.18327653037453795,True
U000218,161111.99901990878,6005702.679835947,-72.76088010503261,-36.03426510532929,2019,2017,2019,16_601,66,Shrubland,2019,0,73,0.2572267796115958,True
U000219,163594.24964861636,6006277.429424615,-72.73314124333662,-36.02995465866928,2019,2017,2019,16_601,60,Secondary Forest,2019,0,71,0.1335316783954022,True
U000220,162265.81387268665,6006046.672722634,-72.74795325686361,-36.031571076166784,2019,2017,2019,16_601,60,Secondary Forest,2019,0,72,0.16510167631168787,True
U000221,164660.4629008079,6009552.247554272,-72.71994508583076,-36.000859143714244,2019,2017,2019,16_601,60,Secondary Forest,2019,0,71,0.1727599910133299,True
U000222,163347.3865143268,6008274.241354153,-72.73502640869461,-36.011904663280504,2019,2017,2019,16_601,59,Primary Forest,2019,0,74,0.26247445275950926,True
U000223,160599.73493670073,6010144.754379153,-72.76465043574856,-35.994124070807985,2019,2017,2019,16_601,11,Wetland,2019,0,68,0.3453101427577117,True
U000224,164417.03018244886,6016936.801986349,-72.71951852842561,-35.9343370883432,2010,2008,2010,16_602,66,Shrubland,2010,0,48,0.15591619482131389,True
U000225,163487.4174043709,6016392.160417337,-72.73003307698082,-35.93891763800595,2010,2008,2010,16_602,66,Shrubland,2010,0,46,0.18583473609232048,True
U000226,165152.34608517966,6016186.177361774,-72.71170001796148,-35.94134263488623,2010,2008,2010,16_602,60,Secondary Forest,2010,0,47,0.2705248639395469,True
U000227,162523.0230271478,6015486.684813937,-72.74108683315424,-35.946731516842405,2010,2008,2010,16_602,60,Secondary Forest,2010,0,45,0.22139327429121197,True
U000228,162554.24136727414,6015308.188952003,-72.74081722934513,-35.94834818142926,2019,2017,2019,16_602,66,Shrubland,2019,0,71,0.2341973011375955,True
U000229,165195.74707125837,6016966.476740036,-72.71089120653416,-35.9343370883432,2019,2017,2019,16_602,66,Shrubland,2019,0,67,0.23613476148955845,True
U000230,163510.60683090793,6016422.996306229,-72.7297634731717,-35.93864819390814,2019,2017,2019,16_602,66,Shrubland,2019,0,68,0.23902446775393513,True
U000231,168096.61977924872,5800299.884522531,-72.77373903010016,-37.88434217632215,2020,2018,2020,17_580,66,Shrubland,2020,0,110,0.289173423948662,True
U000232,169503.78351012297,5796037.961141513,-72.7597237556723,-37.92318376307607,2020,2018,2020,17_580,11,Wetland,2020,0,120,0.31632406013285325,True
U000233,173439.4805323521,5795566.173511268,-72.71525221181467,-37.92884816114435,2022,2020,2022,17_580,66,Shrubland,2022,0,149,0.28846088520032503,True
U000234,167873.90260365908,5804039.8662897255,-72.77454760362484,-37.850625521153816,2022,2020,2022,17_580,59,Primary Forest,2022,0,154,0.21833730514342234,True
U000237,170390.5384536888,5807902.858511305,-72.74424408434002,-37.816795125806806,2020,2018,2020,17_581,66,Shrubland,2020,0,121,0.18267410172059986,True
U000238,168531.47372833284,5811517.56076742,-72.76366831836017,-37.78361275233743,2020,2018,2020,17_581,11,Wetland,2020,0,123,0.17528629038002888,True
U000235,173476.4466246534,5814084.89338697,-72.70647474041196,-37.76230049620669,2022,2020,2022,17_581,66,Shrubland,2022,0,160,0.23200203539278985,True
U000236,169848.91763569356,5810130.773295118,-72.74936992387312,-37.79656197125231,2022,2020,2022,17_581,11,Wetland,2022,0,153,0.22716953402413265,True
U000240,174434.65281211934,5819113.194426114,-72.69336774465734,-37.71741475529494,2013,2011,2013,17_582,59,Primary Forest,2013,0,75,0.36509998632151197,False
U000239,174713.59982146428,5818074.283922262,-72.69067352073418,-37.72685836599408,2017,2015,2017,17_582,59,Primary Forest,2017,0,119,0.22163719485553104,True
U000241,169535.36238672386,5825737.758908102,-72.74583727057946,-37.65607977743549,2019,2017,2019,17_583,11,Wetland,2019,0,119,0.20798127343874778,True
U000242,170265.8022456221,5827147.110383797,-72.73693774886353,-37.64366624479123,2026,2024,2026,17_583,11,Wetland,2024,-2,134,0.3270928459441382,True
U000243,165705.2108896933,5843236.020022169,-72.78118796019486,-37.49731747780692,2017,2015,2017,17_584,59,Primary Forest,2017,0,130,0.2148188042537911,True
U000244,170029.73758600687,5838277.587429464,-72.73459452554029,-37.54347059409607,2022,2020,2022,17_584,59,Primary Forest,2022,0,163,0.2004308423478711,True
U000245,168318.60273880925,5852537.962969063,-72.74750327766854,-37.41459415764409,2021,2019,2021,17_585,11,Wetland,2021,0,143,0.42613767311563727,False
