target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed,run_id,scheme,family,features,substrate,index,fusion,model
td_inext_q0,230,-0.163738356604473,2.8663421374829814,0.2671790097486368,2.210341779589721,0.0274808796602953,-0.0334751563865467,0,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
td_inext_q1,230,-0.0016151194943967,1.994953652502354,0.2655684544533216,1.5668568724096898,0.051183820888082,0.3094693813744701,0,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
td_inext_q2,230,0.0293325387733903,1.6643092760557705,0.2497850665372248,1.326675509636864,0.0544907213428365,0.3366359386781998,0,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
lcbd_count_sorensen,479,0.4572791290166828,1.0794116066178533e-05,0.210277220746498,8.002431472387169e-06,-1.4793183178782567e-06,0.607471884796595,1,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
pd_inext_q0,226,-0.1247309793994406,1.878486706054316,0.2289450064444582,1.4398020913727705,-0.2359794587393384,0.1123450546126276,1,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
pd_inext_q1,226,0.3304994920680214,1.167730561450354,0.214198711967136,0.895365928092814,-0.0930678382645945,0.5683390394182899,1,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
pd_inext_q2,226,0.3706593668680705,0.8770480078209882,0.201812764898546,0.689367516668288,-0.071509372947306,0.5557469279278088,1,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
td_inext_q0,230,-0.2083172541969189,2.920726172051036,0.2722482833402352,2.231015970545042,-0.3658639059612786,-0.0238924322341575,1,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
td_inext_q1,230,-0.0385374056830112,2.031390636778605,0.2704189498956826,1.6201588002294982,0.1901545477923154,0.2984722063662624,1,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
td_inext_q2,230,0.0283307566279589,1.665167883882715,0.2499139292529882,1.3413351556245134,0.11347118807682,0.3345282284730653,1,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
lcbd_count_sorensen,479,0.4815823332573888,1.0549666202905616e-05,0.2055151598657603,7.835620205354147e-06,-1.617565454511212e-06,0.6209368935606049,2,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
pd_inext_q0,226,-0.1252258500483842,1.8788999185114128,0.2289953676891496,1.462589380074864,-0.1308317480737311,0.1006688245228517,2,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
pd_inext_q1,226,0.3406157329062258,1.1588746995273476,0.2125742668426453,0.8889508677597857,-0.1279596759700151,0.5805314260899399,2,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
pd_inext_q2,226,0.3655434804540756,0.8806055378854376,0.2026313688656195,0.6970307151443289,-0.0477402206163608,0.5567740491787972,2,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
td_inext_q0,230,-0.1627708628785771,2.865150398533074,0.2670679247429944,2.201412094881668,-0.0935472858542995,-0.0008361759298995,2,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
td_inext_q1,230,0.0007653569999476,1.9925816010174584,0.2652526866930344,1.5863011807577057,0.1179751889030746,0.3054314948736986,2,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
td_inext_q2,230,0.0432533602979866,1.6523318366708395,0.2479874526341162,1.3398626757073933,0.1248403824100278,0.3323909294489535,2,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
lcbd_count_sorensen,479,0.7076139655196747,7.92277157141616e-06,0.1543413445281365,6.016250752685583e-06,-1.128118339030312e-06,0.7829963691843299,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q0,226,0.0518344916738973,1.7247488880331594,0.21020784656775,1.330695066527443,-0.0020569037042953,0.2942172189912531,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q1,226,0.3775482238627806,1.1259524400341503,0.2065352833551087,0.8659880310507266,-0.040935136464744,0.5842046881628215,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q2,226,0.3556613334900492,0.88743709236555,0.2042033408510664,0.7122405470631626,0.0148664501410269,0.5568419980206842,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woodypcl,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
